Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
1981-05-11,0.09377499669790268,0.09420316217356144,0.09377499669790268,0.09420316217356144,11939200
1981-05-12,0.09377499669790268,0.09505949884190823,0.09377499669790268,0.09377499669790268,4256000
1981-05-13,0.09334685653448105,0.09463136482249707,0.09334685653448105,0.09377502786949679,4905600
1981-05-14,0.09206234663724899,0.09291868352210267,0.09206234663724899,0.09291868352210267,4928000
1981-05-15,0.09420314431190491,0.09548765192938702,0.09420314431190491,0.09420314431190491,4905600
1981-05-18,0.09591583907604218,0.0967721700591948,0.09591583907604218,0.09591583907604218,4166400
1981-05-19,0.09420314431190491,0.09463131542340836,0.09420314431190491,0.09463131542340836,25424000
1981-05-20,0.09720037877559662,0.09805672152325483,0.09720037877559662,0.09720037877559662,13283200
1981-05-21,0.10276731848716736,0.10319548977796703,0.10276731848716736,0.10276731848716736,32211200
1981-05-22,0.10747721791267395,0.10833356088890315,0.10747721791267395,0.10747721791267395,31427200
1981-05-26,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,85344000
1981-05-27,0.11304336041212082,0.11347153170121652,0.1130433604121208,0.1130433604121208,149497600
1981-05-28,0.11304336041212082,0.11347153170121652,0.1130433604121208,0.1130433604121208,73987200
1981-05-29,0.11347155272960663,0.11390049018029165,0.11347155272960663,0.11347155272960663,59382400
1981-06-01,0.11347155272960663,0.11390049018029165,0.11347155272960663,0.11347155272960663,51251200
1981-06-02,0.1079053208231926,0.10833349203918945,0.1079053208231926,0.10833349203918945,40432000
1981-06-03,0.1079053208231926,0.10876165182112708,0.1079053208231926,0.1079053208231926,39446400
1981-06-04,0.11004620790481567,0.1104743678518591,0.11004620790481569,0.11004620790481569,56067200
1981-06-05,0.10833349078893661,0.10876165056593295,0.10833349078893663,0.10876165056593295,57680000
1981-06-08,0.10447997599840164,0.10490814722273845,0.10447997599840164,0.10490814722273845,93497600
1981-06-09,0.10662083327770233,0.10704900455260517,0.10662083327770233,0.10662083327770233,119593600
1981-06-10,0.1079053208231926,0.10918982303712393,0.1079053208231926,0.1079053208231926,25222400
1981-06-11,0.1126151829957962,0.11304335426159573,0.1126151829957962,0.1126151829957962,38976000
1981-06-12,0.11133067309856415,0.11175884433538877,0.11133067309856416,0.11175884433538877,25804800
1981-06-15,0.11090252548456192,0.11133069681258928,0.11090252548456192,0.11133069681258928,143763200
1981-06-16,0.10876166075468063,0.10918983200584696,0.10876166075468063,0.10918983200584696,37251200
1981-06-17,0.10704903304576874,0.1074771930005738,0.10704903304576874,0.1074771930005738,27574400
1981-06-18,0.10662083327770233,0.10747716439344722,0.10662083327770233,0.10704900455260517,23049600
1981-06-19,0.10362362116575241,0.10405178085761664,0.10362362116575241,0.10405178085761664,27507200
1981-06-22,0.09976939111948013,0.10019755104008414,0.09976939111948013,0.10019755104008414,10841600
1981-06-23,0.10148207098245621,0.10233916838959126,0.10148207098245621,0.10148207098245621,15030400
1981-06-24,0.09891306608915329,0.09976940895154372,0.09891306608915329,0.09976940895154372,23027200
1981-06-25,0.10105390101671219,0.1014820724021711,0.10105390101671219,0.10105390101671219,24259200
1981-06-26,0.09976939111948013,0.10062572239475108,0.09976939111948013,0.10062572239475108,23788800
1981-06-29,0.09634401649236679,0.09720034753069526,0.09634401649236679,0.09720034753069526,10595200
1981-06-30,0.08906441181898117,0.08949257746644299,0.08906441181898117,0.08949257746644299,35907200
1981-07-01,0.08820805698633194,0.08863622254729137,0.08820805698633194,0.08863622254729137,170464000
1981-07-02,0.08820805698633194,0.08863622254729137,0.08820805698633194,0.08820805698633194,30284800
1981-07-06,0.08521085232496262,0.08606718893411197,0.08521085232496262,0.08606718893411197,16531200
1981-07-07,0.08606719225645065,0.08692352889865605,0.08606719225645065,0.08606719225645065,15836800
1981-07-08,0.089492566883564,0.08992150427956784,0.089492566883564,0.089492566883564,16620800
1981-07-09,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,32883200
1981-07-10,0.07621859014034271,0.07664675578546155,0.07621859014034271,0.07664675578546155,55171200
1981-07-13,0.07793200016021729,0.0783601713571203,0.07793200016021729,0.07793200016021729,45740800
1981-07-14,0.08135739713907242,0.0822137343449905,0.08135739713907242,0.08135739713907242,19779200
1981-07-15,0.08349820226430893,0.08392636779980187,0.08349820226430893,0.08349820226430893,10953600
1981-07-16,0.08563907444477081,0.08649541156345544,0.08563907444477081,0.08563907444477081,15232000
1981-07-17,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,19824000
1981-07-20,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,23654400
1981-07-21,0.08221368491649628,0.08264185612054677,0.08221368491649628,0.08264185612054677,31942400
1981-07-22,0.07750309258699417,0.07836020139124966,0.07750309258699417,0.07836020139124966,22668800
1981-07-23,0.07964471727609634,0.08007288870826641,0.07964471727609634,0.07964471727609634,34451200
1981-07-24,0.08221368491649628,0.08264185612054677,0.08221368491649628,0.08221368491649628,28851200
1981-07-27,0.08563907444477081,0.08606724014559698,0.08563907444477081,0.08563907444477081,17337600
1981-07-28,0.08264187723398209,0.08307004283039134,0.08264187723398209,0.08307004283039134,22848000
1981-07-29,0.08135739713907242,0.0817855686005479,0.08135739713907242,0.0817855686005479,15500800
1981-07-30,0.08435453474521637,0.08521087154754536,0.08435453474521637,0.08435453474521637,9900800
1981-07-31,0.08563907444477081,0.08606724014559698,0.08563907444477081,0.08563907444477081,10953600
1981-08-03,0.08478269726037979,0.08563903397438592,0.08478269726037979,0.08563903397438592,12432000
1981-08-04,0.08606719225645065,0.08649536343606791,0.08606719225645065,0.08606719225645065,31673600
1981-08-05,0.08863621950149536,0.08906439076477202,0.08863621950149536,0.08863621950149536,17494400
1981-08-06,0.08649539947509766,0.08692356511608458,0.08649539947509766,0.08692356511608458,10528000
1981-08-07,0.08649539947509766,0.08692356511608458,0.08649539947509766,0.08649539947509766,9206400
1981-08-10,0.08649539947509766,0.08649539947509766,0.08649539947509766,0.08649539947509766,0
1981-08-11,0.08392636477947235,0.0847827015366706,0.08392636477947235,0.0847827015366706,71456000
1981-08-12,0.08221368491649628,0.08264185612054677,0.08221368491649628,0.08264185612054677,26275200
1981-08-13,0.07964471727609634,0.08007288870826641,0.07964471727609634,0.08007288870826641,27484800
1981-08-14,0.0783601775765419,0.07921651432128574,0.0783601775765419,0.07921651432128574,24192000
1981-08-17,0.07579037547111511,0.07664671198906851,0.07579037547111511,0.07664671198906851,18905600
1981-08-18,0.07407771795988083,0.07493405465729909,0.07407771795988083,0.07493405465729909,17001600
1981-08-19,0.07322140038013458,0.07407773730113731,0.07322140038013458,0.07407773730113731,20675200
1981-08-20,0.07407771795988083,0.07450588916710471,0.07407771795988083,0.07407771795988083,17113600
1981-08-21,0.06893972307443619,0.06979606001509331,0.06893972307443619,0.06979606001509331,41910400
1981-08-24,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.06508546476567505,23072000
1981-08-25,0.06637068092823029,0.0667988463379668,0.06637068092823029,0.06637068092823029,40700800
1981-08-26,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06551358400668959,33600000
1981-08-27,0.06551361829042435,0.06594255579819366,0.06551361829042435,0.06551361829042435,25916800
1981-08-28,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,38035200
1981-08-31,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,40947200
1981-09-01,0.07322140038013458,0.07364957169915144,0.07322140038013458,0.07322140038013458,37027200
1981-09-02,0.07450591027736664,0.07493407588887607,0.07450591027736664,0.07450591027736664,19376000
1981-09-03,0.07065239548683167,0.07150873240968487,0.07065239548683167,0.07150873240968487,37475200
1981-09-04,0.06979604810476303,0.07022421364351183,0.06979604810476303,0.07022421364351183,15254400
1981-09-08,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06808340698894663,25446400
1981-09-09,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06765523552894592,30531200
1981-09-10,0.06808339059352875,0.06851155623338841,0.06808339059352875,0.06808339059352875,34809600
1981-09-11,0.06722705066204071,0.06765521628320918,0.06722705066204071,0.06765521628320918,17539200
1981-09-14,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06551358400668959,27686400
1981-09-15,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,19510400
1981-09-16,0.06208827346563339,0.06251644491664773,0.06208827346563339,0.06251644491664773,19353600
1981-09-17,0.06037559732794762,0.060803768766425834,0.06037559732794762,0.060803768766425834,19376000
1981-09-18,0.06080377846956253,0.06123194425933535,0.06080377846956253,0.06080377846956253,26320000
1981-09-21,0.06123192608356476,0.06166009746327489,0.061231926083564765,0.061231926083564765,49033600
1981-09-22,0.05780654400587082,0.05823470937505077,0.05780654400587081,0.05823470937505077,47420800
1981-09-23,0.05652204900979996,0.05737838565525858,0.05652204900979996,0.05737838565525858,28201600
1981-09-24,0.05609387531876564,0.056522040720184935,0.05609387531876564,0.056522040720184935,18300800
1981-09-25,0.04881427064538002,0.04967060759830379,0.04881427064538002,0.04967060759830379,34608000
1981-09-28,0.04924244061112404,0.04967061198390636,0.04924244061112404,0.04924244061112404,91728000
1981-09-29,0.05181143805384636,0.05223960931388355,0.05181143805384636,0.05181143805384636,94684800
1981-09-30,0.052239611744880676,0.052667777307812566,0.05223961174488068,0.05223961174488068,49996800
1981-10-01,0.052239611744880676,0.052667777307812566,0.05223961174488068,0.05223961174488068,61129600
1981-10-02,0.05652204900979996,0.05695022019104384,0.05652204900979996,0.05652204900979996,45046400
1981-10-05,0.05823474004864693,0.05909107695508734,0.05823474004864693,0.05823474004864693,43097600
1981-10-06,0.05780654400587082,0.05823470937505077,0.05780654400587081,0.05823470937505077,28358400
1981-10-07,0.06123192608356476,0.06208826312595321,0.061231926083564765,0.061231926083564765,38841600
1981-10-08,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,31091200
1981-10-09,0.06380092352628708,0.06465726038500275,0.06380092352628708,0.06380092352628708,54521600
1981-10-12,0.06594253331422806,0.06637070459366365,0.06594253331422806,0.06594253331422806,27350400
1981-10-13,0.06594253331422806,0.0667988701560688,0.06594253331422806,0.06594253331422806,44195200
1981-10-14,0.06208827346563339,0.06251644491664773,0.06208827346563339,0.06251644491664773,30979200
1981-10-15,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,29433600
1981-10-16,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.0629446016535781,36467200
1981-10-19,0.06380092352628708,0.0642290948141602,0.06380092352628708,0.06380092352628708,20585600
1981-10-20,0.06722705066204071,0.06765521628320918,0.06722705066204071,0.06722705066204071,35728000
1981-10-21,0.06722705066204071,0.06765521628320918,0.06722705066204071,0.06722705066204071,76899200
1981-10-22,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.06722703704661813,32278400
1981-10-23,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06551358400668959,27910400
1981-10-26,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06508541852235794,27283200
1981-10-27,0.06637068092823029,0.06722701746473175,0.06637068092823029,0.06637068092823029,85590400
1981-10-28,0.06851153820753098,0.06893970945176733,0.06851153820753098,0.06851153820753098,44172800
1981-10-29,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06808340698894663,30486400
1981-10-30,0.06851153820753098,0.06893970945176733,0.06851153820753098,0.06851153820753098,52729600
1981-11-02,0.06851153820753098,0.06893970945176733,0.06851153820753098,0.06851153820753098,36915200
1981-11-03,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06808340698894663,28380800
1981-11-04,0.06594253331422806,0.06637070459366365,0.06594253331422806,0.06637070459366365,23811200
1981-11-05,0.06123192608356476,0.06166009746327489,0.061231926083564765,0.06166009746327489,23363200
1981-11-06,0.06166008859872818,0.06208825419985139,0.06166008859872818,0.06166008859872818,24595200
1981-11-09,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.06251643598079681,20384000
1981-11-10,0.06294456869363785,0.06337273985924592,0.06294456869363785,0.06294456869363785,16755200
1981-11-11,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,27440000
1981-11-12,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.0667988657951355,39916800
1981-11-13,0.06208827346563339,0.06251644491664773,0.06208827346563339,0.06251644491664773,21011200
1981-11-16,0.06123192608356476,0.06166009746327489,0.061231926083564765,0.06166009746327489,22556800
1981-11-17,0.06251643598079681,0.0629446016535781,0.06251643598079681,0.06251643598079681,35414400
1981-11-18,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,29142400
1981-11-19,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,40006400
1981-11-20,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06508541852235794,38102400
1981-11-23,0.06208827346563339,0.06294461065062933,0.06208827346563339,0.06294461065062933,22960000
1981-11-24,0.06166008859872818,0.06208825419985139,0.06166008859872818,0.06208825419985139,22153600
1981-11-25,0.06294456869363785,0.06337273985924592,0.06294456869363785,0.06294456869363785,52550400
1981-11-27,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,37251200
1981-11-30,0.06380092352628708,0.0642290948141602,0.06380092352628708,0.0642290948141602,23968000
1981-12-01,0.06380092352628708,0.0642290948141602,0.06380092352628708,0.06380092352628708,23385600
1981-12-02,0.0642290934920311,0.06465725905406003,0.0642290934920311,0.0642290934920311,37564800
1981-12-03,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,20428800
1981-12-04,0.06508541852235794,0.06551358400668959,0.06508541852235794,0.06508541852235794,137155200
1981-12-07,0.06551361829042435,0.06594255579819366,0.06551361829042435,0.06551361829042435,59292800
1981-12-08,0.0642290934920311,0.06508543033311942,0.0642290934920311,0.06508543033311942,50624000
1981-12-09,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,34272000
1981-12-10,0.0646572932600975,0.06508546476567505,0.0646572932600975,0.0646572932600975,37408000
1981-12-11,0.0642290934920311,0.06508543033311942,0.0642290934920311,0.06465725905406003,76092800
1981-12-14,0.06208827346563339,0.06294461065062933,0.06208827346563339,0.06294461065062933,25244800
1981-12-15,0.06380092352628708,0.0642290948141602,0.06380092352628708,0.06380092352628708,31315200
1981-12-16,0.0667988657951355,0.06722703704661813,0.0667988657951355,0.0667988657951355,65452800
1981-12-17,0.07236505299806595,0.07279322425518653,0.07236505299806595,0.07236505299806595,51452800
1981-12-18,0.0783601775765419,0.07878834309039891,0.0783601775765419,0.0783601775765419,71724800
1981-12-21,0.07493408024311066,0.07536225159653119,0.07493408024311066,0.07536225159653119,56403200
1981-12-22,0.07621859014034271,0.07664675578546155,0.07621859014034271,0.07621859014034271,53827200
1981-12-23,0.07450591027736664,0.07493407588887607,0.07450591027736664,0.07493407588887607,28896000
1981-12-24,0.07493408024311066,0.07536225159653119,0.07493408024311066,0.07493408024311066,28918400
1981-12-28,0.0715087503194809,0.07236508173977645,0.0715087503194809,0.07236508173977645,36579200
1981-12-29,0.07279322296380997,0.07364955974582925,0.07279322296380997,0.07279322296380997,24236800
1981-12-30,0.07579037547111511,0.07621854658860597,0.07579037547111511,0.07579037547111511,32188800
1981-12-31,0.07579037547111511,0.07621854658860597,0.07579037547111511,0.07579037547111511,54656000
1982-01-04,0.07536224275827408,0.07579040834444918,0.07536224275827408,0.07579040834444918,71254400
1982-01-05,0.0715087503194809,0.07236508173977645,0.0715087503194809,0.07236508173977645,35840000
1982-01-06,0.07065239548683167,0.07108056108974277,0.07065239548683167,0.07108056108974277,66080000
1982-01-07,0.06508541852235794,0.06594252128999291,0.06508541852235794,0.06594252128999291,70044800
1982-01-08,0.06808339059352875,0.06851155623338841,0.06808339059352875,0.06808339059352875,56604800
1982-01-11,0.06380092352628708,0.0642290948141602,0.06380092352628708,0.0642290948141602,33331200
1982-01-12,0.06166008859872818,0.06208825419985139,0.06166008859872818,0.06208825419985139,59920000
1982-01-13,0.06123192608356476,0.06166009746327489,0.061231926083564765,0.06166009746327489,41753600
1982-01-14,0.0642290934920311,0.06465725905406003,0.0642290934920311,0.0642290934920311,25715200
1982-01-15,0.06851153820753098,0.06936787497897369,0.06851153820753098,0.06851153820753098,46704000
1982-01-18,0.06979604810476303,0.07065238489929077,0.06979604810476303,0.06979604810476303,28000000
1982-01-19,0.06808339059352875,0.06893972759027957,0.06808339059352875,0.06893972759027957,55507200
1982-01-20,0.0693679079413414,0.06979607938903704,0.0693679079413414,0.0693679079413414,25827200
1982-01-21,0.07065239548683167,0.07108056108974277,0.07065239548683167,0.07065239548683167,33331200
1982-01-22,0.07108055055141449,0.07150872180787637,0.07108055055141449,0.07108055055141449,24259200
1982-01-25,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06936788868624919,44710400
1982-01-26,0.06637068092823029,0.06722701746473175,0.06637068092823029,0.06722701746473175,21212800
1982-01-27,0.0667988657951355,0.06765520258107068,0.0667988657951355,0.0667988657951355,31360000
1982-01-28,0.06893972307443619,0.06936788868624919,0.06893972307443619,0.06893972307443619,39603200
1982-01-29,0.06979604810476303,0.07022421364351183,0.06979604810476303,0.06979604810476303,53155200
1982-02-01,0.06893972307443619,0.06979606001509331,0.06893972307443619,0.06979606001509331,38528000
1982-02-02,0.0693679079413414,0.07022424511969996,0.0693679079413414,0.0693679079413414,54275200
1982-02-03,0.0693679079413414,0.06979607938903704,0.0693679079413414,0.0693679079413414,31472000
1982-02-04,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06808340698894663,22041600
1982-02-05,0.06765523552894592,0.06808340698894663,0.06765523552894592,0.06765523552894592,40297600
1982-02-08,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,31696000
1982-02-09,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06337273120880127,57904000
1982-02-10,0.0642290934920311,0.06465725905406003,0.0642290934920311,0.0642290934920311,38796800
1982-02-11,0.06337273120880127,0.06380089659893538,0.06337273120880127,0.06380089659893538,24528000
