,Date,Close,High,Low,Open,Volume
50,1966-03-10,130.44686889648438,131.27148205822172,127.4583172471662,127.4583172471662,0.0
51,1966-03-11,130.25198364257812,132.92569309439713,129.67726475608117,130.44688141214385,0.0
52,1966-03-14,124.5197525024414,130.35692450373477,124.08996015383416,130.2519795541857,0.0
53,1966-03-15,124.03498840332033,125.39433131217328,123.2503643719854,124.51975446552107,0.0
54,1966-03-16,121.076416015625,124.03498351665525,120.93148187349506,124.03498351665525,0.0
55,1966-03-17,118.5526351928711,121.15137618451054,117.84297949760408,121.07641550834678,0.0
56,1966-03-18,118.53264617919922,118.55264077758784,115.3042124785871,118.55264077758784,0.0
57,1966-03-21,119.9869384765625,120.1018883473878,118.53264035628308,118.53264035628308,0.0
58,1966-03-22,119.02740478515624,120.39674494326066,118.447683466335,119.98693957542694,0.0
59,1966-03-23,118.22779846191406,119.4072204675752,117.85797465670696,119.02740698909304,0.0
60,1966-03-24,116.82347106933594,118.34773506510702,116.48363916245177,118.22779798065602,0.0
61,1966-03-25,118.0378875732422,118.67757744344324,116.73351839831405,116.82347121176196,0.0
62,1966-03-28,122.39578247070312,123.1604119058879,118.03789036097152,118.03789036097152,0.0
63,1966-03-29,124.2398910522461,124.81460992956774,122.39578208182256,122.39578208182256,0.0
64,1966-03-30,124.63968658447266,125.7891319193968,123.96001515713786,124.23988614250304,0.0
65,1966-03-31,124.72964477539062,125.16943440448163,124.00499695524168,124.63968433957452,0.0
66,1966-04-01,123.35531616210938,125.00951456711368,122.8805474020959,124.7296511980828,0.0
67,1966-04-04,124.13493347167967,124.35982312653604,121.73109785671063,123.3553119344686,0.0
68,1966-04-05,124.65467834472656,124.90455743305807,123.2353669531726,124.13493319630702,0.0
69,1966-04-06,126.66371154785156,126.98855894630636,124.654681491749,124.654681491749,0.0
70,1966-04-07,131.16653442382812,131.74625577272514,126.66371573482547,126.66371573482547,0.0
71,1966-04-11,131.7162628173828,133.22053979812534,130.4468727879382,131.1665257769612,0.0
72,1966-04-12,131.79122924804688,132.6008350831991,131.2564995708132,131.71626856912718,0.0
73,1966-04-13,132.18603515625,132.92568273383188,131.59632417959617,131.79122193397106,0.0
74,1966-04-14,134.0651397705078,134.46494023041518,131.93616495554667,132.18604405584128,0.0
75,1966-04-15,135.68934631347656,135.87925685927658,134.0651322526415,134.0651322526415,0.0
76,1966-04-18,135.5244140625,137.38851748834963,134.7298004188903,135.6893427959599,0.0
77,1966-04-19,135.4244842529297,135.93923459543544,134.11011772994826,135.569403151762,0.0
78,1966-04-20,135.87925720214844,136.3989947219126,134.6848278460286,135.42447543379794,0.0
79,1966-04-21,135.9991912841797,137.26858128809727,135.83926501174415,135.85925960865083,0.0
80,1966-04-22,134.2400360107422,135.99919454691894,134.08012498587905,135.99919454691894,0.0
81,1966-04-25,136.4439697265625,136.64887240589647,133.60534698871388,134.24003437244912,0.0
82,1966-04-26,138.14315795898438,139.1326693596187,136.41398373609414,136.44396800572497,0.0
83,1966-04-27,137.38851928710938,139.3975416245346,137.38851928710938,138.14315899845025,0.0
84,1966-04-28,138.89280700683594,139.42753669497037,136.2940582409714,137.3885299297396,0.0
85,1966-04-29,134.83474731445312,138.8927964404251,134.53490461547273,138.7528647637646,0.0
86,1966-05-02,131.09657287597656,134.8347543995093,130.4019016668822,134.8347543995093,0.0
87,1966-05-03,130.88665771484375,132.15604769865325,130.23197575205336,131.0965628505164,0.0
88,1966-05-04,130.8017120361328,131.30147020885136,129.36739326924695,130.8866623847059,0.0
89,1966-05-05,132.95567321777344,134.08012914594815,130.77173236638853,130.80171663769374,0.0
90,1966-05-06,133.80026245117188,134.81975815300845,132.83571757681514,132.9556699104618,0.0
91,1966-05-09,131.8612060546875,133.80027033935917,131.22650337047406,133.80027033935917,0.0
92,1966-05-10,130.7117462158203,131.86119918363278,130.22199295905816,131.86119918363278,0.0
93,1966-05-11,132.38095092773438,133.60534931147788,130.71174519403408,130.71174519403408,0.0
94,1966-05-12,132.42593383789062,132.86570824440454,131.68628620852678,132.38095742988614,0.0
95,1966-05-13,136.07415771484375,136.18910758765878,132.32096887295597,132.42592907259947,0.0
96,1966-05-16,136.38400268554688,136.38400268554688,134.344996045481,136.07415505777595,0.0
97,1966-05-17,135.4994354248047,138.00821595422363,135.4994354248047,136.3840018974985,0.0
98,1966-05-18,133.0606231689453,135.4994456695069,133.0006546240807,135.4994456695069,0.0
99,1966-05-19,131.03660583496094,133.34048381091108,129.73723146770934,133.06062043967657,0.0
100,1966-05-20,131.12655639648438,131.8761936818506,130.5018586586792,131.03660358257872,0.0
101,1966-05-23,129.92713928222656,132.86570461818965,129.89715501104192,131.12655588384143,0.0
102,1966-05-24,127.9930648803711,129.9271419194967,126.67870600396785,129.9271419194967,0.0
103,1966-05-25,128.58279418945312,128.96760252084945,127.66823574958372,127.99306791026876,0.0
104,1966-05-26,128.27293395996094,130.35691695160574,127.99305535836206,128.5827815797137,0.0
105,1966-05-27,129.1275177001953,129.67725473447726,127.53328792648207,128.27293550455315,0.0
106,1966-05-31,128.70272827148438,129.94213409448218,128.43785703629084,129.12752579056342,0.0
107,1966-06-01,125.49427795410156,129.2624513080982,125.36434357144812,128.70272458195456,0.0
108,1966-06-02,119.822021484375,125.64420900222022,119.69208709958326,125.49428001933448,0.0
109,1966-06-03,120.57666015625,120.96146847050989,117.38320563989748,119.8220204119046,0.0
110,1966-06-06,120.11688232421876,121.86103350229092,120.11688232421876,120.57665893745548,0.0
111,1966-06-07,122.66065216064452,123.17540248959052,120.11688478739408,120.11688478739408,0.0
112,1966-06-08,126.20393371582033,126.67870246593216,122.66065001805032,122.66065001805032,0.0
113,1966-06-09,128.13800048828125,130.13204609371303,126.20393867852933,126.20393867852933,0.0
114,1966-06-10,127.00354766845705,128.1979617780008,125.9840367193327,128.1379932371245,0.0
115,1966-06-13,126.05900573730467,129.482344685889,125.77413991511476,127.00354838999525,0.0
116,1966-06-14,125.87909698486328,126.338873610596,123.97501947615652,126.05901024064607,0.0
117,1966-06-15,126.20393371582033,127.68322129718112,125.71916766682163,125.8790939461924,0.0
118,1966-06-16,126.85362243652344,127.56327815209892,126.2039352635951,126.2039352635951,0.0
119,1966-06-17,130.14703369140625,130.35692358903154,126.2489106842894,126.85362144550822,0.0
120,1966-06-20,130.85667419433594,131.89117724121053,129.75221293610923,130.14702615112387,0.0
121,1966-06-21,131.8312225341797,132.0411124416662,129.88216856475378,130.85668792376163,0.0
122,1966-06-22,131.73126220703125,133.19056286275054,131.5963329834372,131.8312199476705,0.0
123,1966-06-23,131.271484375,132.11606164553805,130.1470284997769,131.73125334763557,0.0
124,1966-06-24,135.2745361328125,135.2745361328125,131.27148361126592,131.27148361126592,0.0
125,1966-06-27,137.72836303710938,138.3180740636006,135.24456412743987,135.27454839987772,0.0
126,1966-06-28,141.25665283203125,141.70144495276202,137.18362653350428,137.72836114385063,0.0
127,1966-06-29,141.70144653320312,142.70595016008667,140.1521930384875,141.25665440751143,0.0
128,1966-06-30,141.56649780273438,141.7014422757105,140.4220625220855,141.7014422757105,0.0
129,1966-07-01,143.23568725585938,145.57456717189555,141.4365699762448,141.56649673445102,0.0
130,1966-07-05,142.1312255859375,144.33015856237628,141.40658536434117,143.23568691078208,0.0
131,1966-07-06,139.58746337890625,142.4710627386952,139.58746337890625,142.13123081875605,0.0
132,1966-07-07,138.128173828125,139.78237222138338,137.96324508418982,139.58745920607993,0.0
133,1966-07-08,141.48155212402344,142.02628674207173,138.12817880951965,138.12817880951965,0.0
134,1966-07-11,142.07125854492188,143.75544121568646,140.46203655285117,141.48154753731706,0.0
135,1966-07-12,140.0472412109375,142.07125575294498,139.3525700154032,142.07125575294498,0.0
136,1966-07-13,139.50250244140625,140.5219981238807,139.0277260808846,140.047237014768,0.0
137,1966-07-14,143.03079223632812,143.2356796617539,139.5025008284936,139.5025008284936,0.0
138,1966-07-15,142.94082641601562,145.00983256227408,142.26116262490652,143.03079447776395,0.0
139,1966-07-18,142.73593139648438,143.7704345251345,142.08625184062063,142.9408340875269,0.0
140,1966-07-19,142.69094848632812,143.09076417675567,141.39158943381375,142.73592489186203,0.0
141,1966-07-20,143.20071411132812,143.31066152170908,141.5664950910562,142.6909510034667,0.0
142,1966-07-21,142.29115295410156,145.8094548941439,142.23118441132175,143.20071652335446,0.0
143,1966-07-22,136.95872497558594,142.29115153872397,136.85378002676515,142.29115153872397,0.0
144,1966-07-25,137.10865783691406,137.2385845909587,133.99015646588813,136.95872123414227,0.0
145,1966-07-26,139.1526641845703,139.33757226473296,136.94372639255803,137.10865512720656,0.0
146,1966-07-27,139.27760314941406,140.50700395543456,138.43801309902975,139.15266360912798,0.0
147,1966-07-28,141.5964813232422,141.75640760444958,138.98275574931534,139.27761125137354,0.0
148,1966-07-29,138.30307006835938,142.23117718640734,138.30307006835938,141.59647455427276,0.0
149,1966-08-01,135.79429626464844,139.3375800085668,134.9497037017701,138.3030768928884,0.0
150,1966-08-02,137.5934295654297,137.65339810845495,135.1695992754278,135.79429701762368,0.0
151,1966-08-03,140.81686401367188,140.87184534698687,137.5934327404062,137.5934327404062,0.0
152,1966-08-04,139.75238037109375,142.38109794408226,139.17764628108105,140.8168524497594,0.0
153,1966-08-05,138.43801879882812,140.41705692804643,138.24310578728063,139.75238525697836,0.0
154,1966-08-08,131.74624633789062,139.13267148058654,131.56634071736323,138.43801555500488,0.0
155,1966-08-09,134.2250518798828,134.3450042199448,130.14703835161697,131.74625545547946,0.0
156,1966-08-10,133.5303955078125,135.22957034808846,130.44688068403252,134.22505147939563,0.0
157,1966-08-11,133.04562377929688,134.46493518555118,132.92568669610645,133.5303898257373,0.0
158,1966-08-12,135.2445526123047,135.49443169561806,133.020637921661,133.04561972942878,0.0
159,1966-08-15,135.6143798828125,136.928746408921,135.16960300881735,135.24456368966932,0.0
160,1966-08-16,134.0801239013672,135.79429076670735,133.99015583956103,135.61436989450405,0.0
161,1966-08-17,132.05609130859375,134.0801210072956,132.02610703910858,134.0801210072956,0.0
162,1966-08-18,134.60986328125,134.72980035905218,132.0560911560484,132.0560911560484,0.0
163,1966-08-19,136.2490692138672,136.49894829315716,134.60986306378143,134.60986306378143,0.0
164,1966-08-22,135.2745361328125,137.06367890021397,134.99467278116458,136.2490706528996,0.0
165,1966-08-23,136.7238311767578,137.2235893384925,135.27453555800895,135.27453555800895,0.0
166,1966-08-24,140.4270477294922,140.53200792951156,136.6788613364726,136.7238377430197,0.0
167,1966-08-25,139.84234619140625,141.00677611182493,139.27761697303714,140.42705475718984,0.0
168,1966-08-26,141.55149841308594,141.9213298278133,139.84233402186004,139.84233402186004,0.0
169,1966-08-29,140.0172576904297,141.79139315026967,139.16266021130488,141.5515037304682,0.0
170,1966-08-30,136.69384765625,140.0472359208807,136.3390236298684,140.0472359208807,0.0
171,1966-08-31,136.45896911621094,137.65339852356806,133.96017813989204,136.6938560780413,0.0
172,1966-09-01,136.79881286621094,138.10817686490094,133.80026376945787,133.89521904430111,0.0
173,1966-09-02,137.6584014892578,138.213125767352,136.34902220169536,136.79881678020504,0.0
174,1966-09-06,139.75238037109375,139.97726239416025,137.65839244278033,137.65839244278033,0.0
175,1966-09-07,144.3301544189453,144.88989638449826,139.75238297052223,139.75238297052223,0.0
176,1966-09-08,143.75543212890625,146.19925685972055,142.85587353862135,144.3301509644443,0.0
177,1966-09-09,145.98936462402344,146.34919114222123,143.3956183160582,143.75544483425597,0.0
178,1966-09-12,146.27423095703125,147.25375277322755,145.9443887099487,145.98936511844948,0.0
179,1966-09-13,147.4036865234375,148.0033872098774,145.98936228304896,146.27422811609807,0.0
180,1966-09-14,148.2932586669922,149.0728802519726,147.04386314600944,147.40368966610887,0.0
181,1966-09-15,148.96791076660156,150.43221381704004,147.9134283332625,148.29324942842993,0.0
182,1966-09-16,148.1732940673828,149.11784432377834,147.71851230520076,148.96790772281884,0.0
183,1966-09-19,145.8944091796875,148.17330537522406,145.48960625359945,148.17330537522406,0.0
184,1966-09-20,144.74996948242188,145.89440475658716,142.68596571735168,145.89440475658716,0.0
185,1966-09-21,146.79896545410156,146.97888633274917,144.34515091765255,144.74996908175723,0.0
186,1966-09-22,143.72544860839844,146.7989582678673,143.03577990159482,146.7989582678673,0.0
187,1966-09-23,141.28663635253906,144.19523273483802,140.89682556686878,143.72545880705462,0.0
188,1966-09-26,143.75543212890625,144.2102138861153,140.8068620258516,141.2866255905763,0.0
189,1966-09-27,139.72238159179688,143.94034174056114,138.99774140063457,143.7554336590329,0.0
190,1966-09-28,139.44752502441406,141.34660001696213,138.7278720216484,139.72238592416912,0.0
191,1966-09-29,141.9962921142578,142.79590824122442,139.4475223820432,139.4475223820432,0.0
192,1966-09-30,144.07528686523438,144.21021608040755,141.8013780445894,141.99629105124853,0.0
193,1966-10-03,145.9243927001953,147.6885385453589,144.0752965013773,144.0752965013773,0.0
194,1966-10-04,147.97340393066406,148.8179965106195,145.92439225591176,145.92439225591176,0.0
195,1966-10-05,147.2237548828125,148.33822107283405,146.15428034854017,147.97339212463834,0.0
196,1966-10-06,149.8424835205078,149.99242012047205,147.22375562301409,147.22375562301409,0.0
197,1966-10-07,152.93099975585938,153.52071072560847,149.72254565103634,149.84248272924734,0.0
198,1966-10-10,155.65968322753906,156.12445468144696,152.93100779494,152.93100779494,0.0
199,1966-10-11,155.51974487304688,156.7441584801167,154.72513121940165,155.6596765494484,0.0
200,1966-10-12,158.8831329345703,158.8831329345703,155.50476263742974,155.5197547733054,0.0
201,1966-10-13,159.5128173828125,160.5673151073956,158.54828772460556,158.88313242663796,0.0
202,1966-10-14,161.62179565429688,161.62179565429688,158.63823864885913,159.5128154816761,0.0
203,1966-10-17,156.7141571044922,161.62178589610266,156.33435127384448,161.62178589610266,0.0
204,1966-10-18,157.79864501953125,158.02354230064535,155.50475680808628,156.71416306047925,0.0
205,1966-10-19,158.8931121826172,159.78268110616233,157.5837482306876,157.7336695796075,0.0
206,1966-10-20,158.86312866210938,161.5468275802944,158.53328644152114,158.89311293203477,0.0
207,1966-10-21,158.74319458007812,159.1379925586874,157.1339726409219,158.86313166204457,0.0
208,1966-10-24,157.76365661621094,160.4773398391142,157.25390876953475,158.7431936176957,0.0
209,1966-10-25,162.08656311035156,162.08656311035156,157.76365792226073,157.76365792226073,0.0
210,1966-10-26,164.03062438964844,165.10009892460454,161.801707259589,162.0865578205943,0.0
211,1966-10-27,164.40545654296875,164.84524620154545,162.24151023602064,164.03063789096495,0.0
212,1966-10-28,168.79331970214844,168.8682803763828,163.85070414504216,164.40544363719408,0.0
213,1966-10-31,170.4625244140625,171.63695924678888,165.89972955948926,168.79333383854484,0.0
214,1966-11-01,168.44349670410156,170.97727446092316,166.59440049853976,170.46252412041196,0.0
215,1966-11-02,167.6488800048828,169.3030784120018,166.47944765749236,168.44349370561957,0.0
216,1966-11-03,168.27857971191406,170.2676228147564,166.0946388441237,167.64887950695493,0.0
217,1966-11-04,168.7333526611328,170.26761389685876,167.76882305746494,168.24858662823405,0.0
218,1966-11-07,171.98678588867188,172.5864865486057,168.73335528474314,168.73335528474314,0.0
219,1966-11-09,174.44058227539062,174.9503453671718,171.9867830940637,171.9867830940637,0.0
220,1966-11-10,173.551025390625,174.44059438050067,172.32162448358557,174.44059438050067,0.0
221,1966-11-11,172.33160400390625,173.61099895748077,171.41205079618788,173.55101516556536,0.0
222,1966-11-14,171.5070037841797,172.61646752299305,170.8123478640239,172.33160170797407,0.0
223,1966-11-15,174.8004150390625,174.87539096800958,171.26213379660106,171.50701042702713,0.0
224,1966-11-16,174.81539916992188,177.918908340558,174.1407378515659,174.80040703510082,0.0
225,1966-11-17,174.23069763183594,175.17024545530506,173.47605789569457,174.81540616466108,0.0
226,1966-11-18,178.74851989746094,178.8534648477703,174.12575660454212,174.2307015548515,0.0
227,1966-11-21,181.6571044921875,183.28632111589107,178.74852333917053,178.74852333917053,0.0
228,1966-11-22,185.00048828125,185.03047255337475,181.77705701655967,181.89699410505864,0.0
229,1966-11-23,185.585205078125,186.7896241343265,184.33580961543583,185.3453156587813,0.0
230,1966-11-25,180.5426483154297,185.7950965130966,177.5740834513935,185.48026166507665,0.0
231,1966-11-28,175.4201202392578,181.0224050579839,173.4610615010417,180.96243651777272,0.0
232,1966-11-29,174.3506317138672,176.44461968292836,171.60696421920426,173.55101558522796,0.0
233,1966-11-30,177.04434204101562,177.04434204101562,172.8863502217661,174.2906695216702,0.0
234,1966-12-01,172.55650329589844,178.58358570966493,172.1666925266492,177.319198127871,0.0
235,1966-12-02,174.3356475830078,175.02531633498143,169.5729525764274,171.8018698642908,0.0
236,1966-12-05,173.9108428955078,176.78945487153484,173.58100066897063,175.15024866327704,0.0
237,1966-12-06,177.6790313720703,177.798968459036,173.71595252567712,174.27567926673015,0.0
238,1966-12-07,180.7525329589844,181.2173044011013,177.7689760460709,177.84393672199153,0.0
239,1966-12-08,180.992431640625,183.49122264198428,179.27326221157702,182.22683500535288,0.0
240,1966-12-09,182.98147583007807,183.4012708905734,180.11785583539486,181.44221202351872,0.0
241,1966-12-12,187.6492156982422,187.8441134668299,183.49122378572432,183.49122378572432,0.0
242,1966-12-13,181.58213806152344,189.06351874032708,180.90247424702991,188.31388145888948,0.0
243,1966-12-14,181.3822326660156,184.27583676027027,179.71304219710137,183.1613705431295,0.0
244,1966-12-15,178.3437042236328,181.4422111692753,175.25520220290906,181.4422111692753,0.0
245,1966-12-16,178.71353149414062,179.71304787246197,176.2497272819168,179.06335307570734,0.0
246,1966-12-19,179.72804260253906,180.9624459576415,177.34918870734327,178.7934972155435,0.0
247,1966-12-20,188.1939392089844,188.4937971636112,179.16830780831333,179.4881451088819,0.0
248,1966-12-21,191.53732299804688,191.79218929629488,188.3438609396691,188.40382948043333,0.0
249,1966-12-22,195.98016357421875,196.2350451217065,190.25794167100184,190.42285515669985,0.0
250,1966-12-23,196.2050628662109,198.19409064496116,195.5103916811837,196.1600864605588,0.0
251,1966-12-27,197.15460205078125,197.71432877227156,194.395942387118,196.65984633292987,0.0
252,1966-12-28,194.9706573486328,199.06866519276076,194.8507202682552,197.7143248221336,0.0
253,1966-12-29,194.56585693359372,195.2255413869061,192.6217903063496,194.42592525423132,0.0
254,1966-12-30,199.63839721679688,199.66838148694976,194.3509624772471,194.73076831632005,0.0
255,1967-01-03,202.14219665527344,206.8998890976393,200.39304300348175,200.4530115456034,0.0
256,1967-01-04,201.5074920654297,203.76640880641136,200.78285185319663,203.16669288812736,0.0
257,1967-01-05,204.22119140625,206.45010863404852,200.2131210140679,200.9027897474563,0.0
258,1967-01-06,203.6164703369141,206.1452454917028,199.91826287844677,204.61099947981967,0.0
259,1967-01-09,202.1871795654297,205.5605474309644,201.11768969182785,204.7609312570001,0.0
260,1967-01-10,205.8004150390625,206.29518601450917,200.33305926026225,201.3275884220606,0.0
261,1967-01-11,208.2542266845703,211.4476887718764,205.4855773514805,205.69546724605655,0.0
262,1967-01-12,210.49815368652344,210.70304112119535,207.92438683186384,208.7090108428905,0.0
263,1967-01-13,213.13687133789065,213.6766034546838,209.39867470937355,210.21328297245407,0.0
264,1967-01-16,220.05352783203125,221.5727817344693,215.54569923930535,215.60568303273087,0.0
265,1967-01-17,220.30340576171875,228.07964186454387,220.15346915606068,220.7282032673025,0.0
266,1967-01-18,220.4583282470703,221.05802891185328,218.02949556304196,219.06900111758725,0.0
267,1967-01-19,225.48590087890625,225.77076670996092,221.2079719563313,221.2079719563313,0.0
268,1967-01-20,232.6024475097656,232.63743424292235,226.94518121649529,226.9751807387792,0.0
269,1967-01-23,226.6952972412109,235.52603085734123,225.4409145995584,234.13170128607663,0.0
270,1967-01-24,226.93019104003903,227.8197600036177,222.88216192294007,226.5653773241133,0.0
271,1967-01-25,221.9576110839844,226.37547172743965,220.21345985211093,226.37547172743965,0.0
272,1967-01-26,210.9029541015625,223.19699310974136,210.7730120945091,222.3723951642771,0.0
273,1967-01-27,213.9664764404297,214.34628228970533,206.75495424675648,211.37771745355263,0.0
274,1967-01-30,219.33888244628903,220.70321256347225,214.3312955504358,214.3312955504358,0.0
275,1967-01-31,223.7367401123047,225.9606701067911,216.8750548322336,218.0844763346049,0.0
276,1967-02-01,223.64178466796875,227.5698766266001,223.26196357221576,224.5663403476042,0.0
277,1967-02-02,218.87908935546875,225.45590879389783,218.55923680156388,223.51684462722488,0.0
278,1967-02-03,220.28842163085935,220.9081169194841,217.01999872679,218.6542025531197,0.0
279,1967-02-06,224.31146240234372,224.3414466733948,220.4983050024576,220.52828927350865,0.0
280,1967-02-07,225.5158843994141,226.75529020750724,221.99259524232505,224.40642060184143,0.0
281,1967-02-08,223.6917724609375,227.8697436752766,223.03709044171168,226.37547154380223,0.0
282,1967-02-09,224.62631225585935,227.45494541607331,223.5318406094572,225.58085222037224,0.0
283,1967-02-10,229.1091461181641,229.82379667038185,223.00710288134908,223.8966718505583,0.0
284,1967-02-13,233.6519470214844,234.6864501398196,229.45898371908024,229.45898371908024,0.0
285,1967-02-14,234.98629760742188,236.05076969821536,233.0672128136036,234.00177340257923,0.0
286,1967-02-15,244.2618103027344,246.46574568293263,235.31113956530385,235.3411238356677,0.0
287,1967-02-16,249.98904418945312,250.3288761007313,245.55118899047133,245.55118899047133,0.0
288,1967-02-17,243.4871826171875,252.56779560794843,243.0424057603957,250.93857903386728,0.0
289,1967-02-20,250.2139434814453,251.8081581003549,243.90698221709263,243.94196895126,0.0
290,1967-02-21,251.50831604003903,252.75270907475576,248.6896724777773,249.7541598815802,0.0
291,1967-02-24,245.50120544433597,252.52281708085715,243.6221250433271,251.0685189351495,0.0
292,1967-02-27,240.6785430908203,246.28082808840108,240.6085848754768,244.8115378006837,0.0
293,1967-02-28,238.0548095703125,241.24827166037443,234.24665467990928,240.11381083116183,0.0
294,1967-03-01,243.78204345703125,245.44624680107376,238.40964281589933,238.44462955018,0.0
295,1967-03-02,243.88699340820312,246.65564273423905,242.50765595600856,244.36675698884977,0.0
296,1967-03-03,243.64210510253903,244.15186821264712,242.6126044605299,243.87200484888209,0.0
297,1967-03-06,244.6865997314453,247.31033022515183,243.23231682188845,244.01193837704847,0.0
298,1967-03-07,252.43284606933597,252.43284606933597,244.72158104006616,245.28631022165632,0.0
299,1967-03-08,263.08270263671875,263.1226918334374,252.0580379843802,252.1330139153752,0.0
300,1967-03-09,264.3670654296875,266.7709009705566,261.02868456541887,263.5474547227306,0.0
301,1967-03-10,260.4239807128906,263.2626340757163,259.3795031769482,263.22764734206385,0.0
302,1967-03-13,276.6611328125,277.210854586572,263.12267085658806,263.12267085658806,0.0
303,1967-03-14,278.5052490234375,283.8226527969112,274.2173153624247,276.62615341431047,0.0
304,1967-03-15,279.924560546875,280.5992219157545,272.0733482437729,275.3867475500352,0.0
305,1967-03-16,282.3183898925781,285.61681229735046,281.34388580983284,281.34388580983284,0.0
306,1967-03-17,275.5616760253906,283.5028409944067,273.137830499379,283.2929205923327,0.0
307,1967-03-20,262.4130249023437,267.0207805261957,246.22585067386157,267.0207805261957,0.0
308,1967-03-21,262.25311279296875,264.5719981163782,259.5244220932208,263.6174428914331,0.0
309,1967-03-22,263.3525695800781,265.9413131748318,261.63340029866896,262.0581825312927,0.0
310,1967-03-23,275.9864501953125,276.27631847814126,263.5125056458953,263.5125056458953,0.0
311,1967-03-27,283.1130065917969,285.4218869237764,278.39528819211387,278.39528819211387,0.0
312,1967-03-28,284.0025939941406,288.29049722892773,283.2229419483771,284.60227940962227,0.0
