Price,Close,High,Low,Open
Ticker,AAPL,AAPL,AAPL,AAPL
Date,,,,
1981-05-26,0.10704898834228516,0.10747714811829139,0.10704898834228516,0.10747714811829139
1981-05-27,0.11304336786270142,0.11347153918001748,0.11304336786270142,0.11304336786270142
1981-05-28,0.11304336786270142,0.11347153918001748,0.11304336786270142,0.11304336786270142
1981-05-29,0.11347147822380066,0.11390041539284389,0.11347147822380066,0.11347147822380066
1981-06-01,0.11347147822380066,0.11390041539284389,0.11347147822380066,0.11347147822380066
1981-06-02,0.10790535062551498,0.10833352195976827,0.10790535062551498,0.10833352195976827
1981-06-03,0.10790535062551498,0.10876168185995914,0.10790535062551498,0.10790535062551498
1981-06-04,0.11004623770713806,0.11047439777013424,0.11004623770713806,0.11004623770713806
1981-06-05,0.10833350569009781,0.10876166552598707,0.1083335056900978,0.10876166552598707
1981-06-08,0.10447999089956284,0.10490816218496635,0.10447999089956284,0.10490816218496635
1981-06-09,0.10662085562944412,0.1070490269941078,0.10662085562944412,0.10662085562944412
1981-06-10,0.10790535062551498,0.10918985319421243,0.10790535062551498,0.10790535062551498
1981-06-11,0.1126151755452156,0.11304334678268747,0.1126151755452156,0.1126151755452156
1981-06-12,0.11133065819740295,0.11175882937691858,0.11133065819740295,0.11175882937691858
1981-06-15,0.11090250313282013,0.11133067437455212,0.11090250313282013,0.11133067437455212
1981-06-16,0.10876165330410004,0.10918982452593504,0.10876165330410004,0.10918982452593504
1981-06-17,0.10704898834228516,0.10747714811829139,0.10704898834228516,0.10747714811829139
1981-06-18,0.10662085562944412,0.10747718692470826,0.10662085562944412,0.1070490269941078
1981-06-19,0.10362366586923599,0.10405182574580936,0.10362366586923599,0.10405182574580936
1981-06-22,0.09976936876773834,0.10019752859241994,0.09976936876773834,0.10019752859241994
1981-06-23,0.10148210823535919,0.10233920595712485,0.10148210823535919,0.10148210823535919
1981-06-24,0.0989130288362503,0.0997693713761226,0.0989130288362503,0.0997693713761226
1981-06-25,0.1010538637638092,0.10148203499142534,0.1010538637638092,0.1010538637638092
1981-06-26,0.09976936876773834,0.10062569985116192,0.09976936876773834,0.10062569985116192
1981-06-29,0.09634403139352798,0.09720036256430191,0.09634403139352798,0.09720036256430191
1981-06-30,0.08906435966491699,0.08949252506165488,0.08906435966491699,0.08949252506165488
1981-07-01,0.08820804953575134,0.08863621506054534,0.08820804953575134,0.08863621506054534
1981-07-02,0.08820804953575134,0.08863621506054534,0.08820804953575134,0.08820804953575134
1981-07-06,0.085210882127285,0.08606721903593635,0.085210882127285,0.08606721903593635
1981-07-07,0.08606719970703125,0.08692353642336716,0.08606719970703125,0.08606719970703125
1981-07-08,0.08949257433414459,0.08992151176585902,0.08949257433414459,0.08949257433414459
1981-07-09,0.08264189213514328,0.08307005780875508,0.08264189213514328,0.08307005780875508
1981-07-10,0.07621856033802032,0.0766467258157216,0.07621856033802032,0.0766467258157216
1981-07-13,0.07793200016021729,0.0783601713571203,0.07793200016021729,0.07793200016021729
1981-07-14,0.08135735243558884,0.08221368917097496,0.08135735243558884,0.08135735243558884
1981-07-15,0.08349820226430893,0.08392636779980187,0.08349820226430893,0.08349820226430893
1981-07-16,0.08563907444477081,0.08649541156345544,0.08563907444477081,0.08563907444477081
1981-07-17,0.08863620460033417,0.08906437579162842,0.08863620460033417,0.08863620460033417
1981-07-20,0.08264189213514328,0.08307005780875508,0.08264189213514328,0.08307005780875508
1981-07-21,0.08221370726823807,0.08264187858869707,0.08221370726823807,0.08264187858869707
1981-07-22,0.0775030329823494,0.0783601411274355,0.0775030329823494,0.0783601411274355
1981-07-23,0.07964465767145157,0.080072828783186,0.07964465767145157,0.07964465767145157
1981-07-24,0.08221370726823807,0.08264187858869707,0.08221370726823807,0.08221370726823807
1981-07-27,0.08563907444477081,0.08606724014559698,0.08563907444477081,0.08563907444477081
1981-07-28,0.08264189213514328,0.08307005780875508,0.08264189213514328,0.08307005780875508
1981-07-29,0.08135735243558884,0.08178552366179678,0.08135735243558884,0.08178552366179678
1981-07-30,0.08435455709695816,0.08521089412619397,0.08435455709695816,0.08435455709695816
1981-07-31,0.08563907444477081,0.08606724014559698,0.08563907444477081,0.08563907444477081
1981-08-03,0.08478270471096039,0.08563904150022016,0.08478270471096039,0.08563904150022016
1981-08-04,0.08606719970703125,0.08649537092371402,0.08606719970703125,0.08606719970703125
1981-08-05,0.08863620460033417,0.08906437579162842,0.08863620460033417,0.08863620460033417
1981-08-06,0.08649538457393646,0.08692355014116032,0.08649538457393646,0.08692355014116032
1981-08-07,0.08649538457393646,0.08692355014116032,0.08649538457393646,0.08649538457393646
1981-08-10,0.08649538457393646,0.08649538457393646,0.08649538457393646,0.08649538457393646
1981-08-11,0.08392634242773056,0.0847826789568644,0.08392634242773056,0.0847826789568644
1981-08-12,0.08221370726823807,0.08264187858869707,0.08221370726823807,0.08264187858869707
1981-08-13,0.07964465767145157,0.080072828783186,0.07964465767145157,0.080072828783186
1981-08-14,0.07836020737886429,0.07921654444929427,0.07836020737886429,0.07921654444929427
1981-08-17,0.07579042762517929,0.07664676473240845,0.07579042762517929,0.07664676473240845
1981-08-18,0.07407773286104202,0.07493406973071735,0.07407773286104202,0.07493406973071735
1981-08-19,0.0732213705778122,0.07407770715027162,0.0732213705778122,0.07407770715027162
1981-08-20,0.07407773286104202,0.07450590415439502,0.07407773286104202,0.07407773286104202
1981-08-21,0.068939708173275,0.06979604492883687,0.068939708173275,0.06979604492883687
1981-08-24,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06508543476599665
1981-08-25,0.06637068837881088,0.06679885383661201,0.06637068837881088,0.06637068837881088
1981-08-26,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06551356900750087
1981-08-27,0.06551362574100494,0.06594256329755546,0.06551362574100494,0.06551362574100494
1981-08-28,0.068939708173275,0.069367873692541,0.068939708173275,0.068939708173275
1981-08-31,0.068939708173275,0.069367873692541,0.068939708173275,0.068939708173275
1981-09-01,0.0732213705778122,0.07364954172255625,0.0732213705778122,0.0732213705778122
1981-09-02,0.07450593262910843,0.07493409836906736,0.07450593262910843,0.07450593262910843
1981-09-03,0.07065236568450928,0.07150870224614572,0.07065236568450928,0.07150870224614572
1981-09-04,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.07022420614722547
1981-09-08,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06808337699801352
1981-09-09,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06765520572662354
1981-09-10,0.06808336824178696,0.06851153374108006,0.06808336824178696,0.06808336824178696
1981-09-11,0.06722704321146011,0.06765520878517622,0.06722704321146011,0.06765520878517622
1981-09-14,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06551356900750087
1981-09-15,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06380091910169232
1981-09-16,0.0620882473886013,0.06251641865978394,0.06208824738860131,0.06251641865978394
1981-09-17,0.06037559360265732,0.060803765014716536,0.06037559360265732,0.060803765014716536
1981-09-18,0.06080375239253044,0.06123191799867498,0.06080375239253044,0.06080375239253044
1981-09-21,0.06123194471001625,0.061660116219974005,0.061231944710016244,0.061231944710016244
1981-09-22,0.05780656635761261,0.058234731892348936,0.05780656635761261,0.058234731892348936
1981-09-23,0.056522056460380554,0.057378393218719105,0.05652205646038055,0.057378393218719105
1981-09-24,0.05609387904405594,0.056522044473910425,0.05609387904405594,0.056522044473910425
1981-09-25,0.04881426319479942,0.04967060001701946,0.04881426319479942,0.04967060001701946
1981-09-28,0.04924244433641434,0.049670615741588695,0.04924244433641434,0.04924244433641434
1981-09-29,0.051811449229717255,0.05223962058211217,0.051811449229717255,0.051811449229717255
1981-09-30,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05223960429430008
1981-10-01,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05223960429430008
1981-10-02,0.056522056460380554,0.05695022769806478,0.05652205646038055,0.05652205646038055
1981-10-05,0.05823476240038872,0.059091099635509604,0.05823476240038872,0.05823476240038872
1981-10-06,0.05780656635761261,0.058234731892348936,0.05780656635761261,0.058234731892348936
1981-10-07,0.06123194471001625,0.06208828201289822,0.061231944710016244,0.061231944710016244
1981-10-08,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06337275356054306
1981-10-09,0.06380091607570648,0.06465725283442036,0.06380091607570648,0.06380091607570648
1981-10-12,0.06594251841306686,0.06637068959574778,0.06594251841306686,0.06594251841306686
1981-10-13,0.06594251841306686,0.06679885506139951,0.06594251841306686,0.06594251841306686
1981-10-14,0.0620882473886013,0.06251641865978394,0.06208824738860131,0.06251641865978394
1981-10-15,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06337275356054306
1981-10-16,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.0629445941519696
1981-10-19,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648
1981-10-20,0.06722704321146011,0.06765520878517622,0.06722704321146011,0.06722704321146011
1981-10-21,0.06722704321146011,0.06765520878517622,0.06722704321146011,0.06722704321146011
1981-10-22,0.06679888069629669,0.06722705204329366,0.06679888069629669,0.06722705204329366
1981-10-23,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06551356900750087
1981-10-26,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06508540362119675
1981-10-27,0.06637068837881088,0.0672270250114422,0.06637068837881088,0.06637068837881088
1981-10-28,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217
1981-10-29,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06808337699801352
1981-10-30,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217
1981-11-02,0.06851155310869217,0.06893972444605516,0.06851155310869217,0.06851155310869217
1981-11-03,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06808337699801352
1981-11-04,0.06594251841306686,0.06637068959574778,0.06594251841306686,0.06637068959574778
1981-11-05,0.06123194471001625,0.061660116219974005,0.061231944710016244,0.061660116219974005
1981-11-06,0.061660077422857285,0.06208824294637561,0.061660077422857285,0.061660077422857285
1981-11-09,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.06251642853021622
1981-11-10,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1981-11-11,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-11-12,0.06679888069629669,0.06722705204329366,0.06679888069629669,0.06679888069629669
1981-11-13,0.0620882473886013,0.06251641865978394,0.06208824738860131,0.06251641865978394
1981-11-16,0.06123194471001625,0.061660116219974005,0.061231944710016244,0.061660116219974005
1981-11-17,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.06251642853021622
1981-11-18,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-11-19,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-11-20,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06508540362119675
1981-11-23,0.0620882473886013,0.06294458421393621,0.06208824738860131,0.06294458421393621
1981-11-24,0.061660077422857285,0.06208824294637561,0.061660077422857285,0.06208824294637561
1981-11-25,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1981-11-27,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-11-30,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06422908731357838
1981-12-01,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648
1981-12-02,0.06422910839319229,0.06465727405455572,0.06422910839319229,0.06422910839319229
1981-12-03,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06380091910169232
1981-12-04,0.06508540362119675,0.06551356900750087,0.06508540362119675,0.06508540362119675
1981-12-07,0.06551362574100494,0.06594256329755546,0.06551362574100494,0.06551362574100494
1981-12-08,0.06422910839319229,0.06508544543295092,0.06422910839319229,0.06508544543295092
1981-12-09,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-12-10,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1981-12-11,0.06422910839319229,0.06508544543295092,0.06422910839319229,0.06465727405455572
1981-12-14,0.0620882473886013,0.06294458421393621,0.06208824738860131,0.06294458421393621
1981-12-15,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648
1981-12-16,0.06679888069629669,0.06722705204329366,0.06679888069629669,0.06679888069629669
1981-12-17,0.07236506789922714,0.07279323924451526,0.07236506789922714,0.07236506789922714
1981-12-18,0.07836020737886429,0.07878837305556328,0.07836020737886429,0.07836020737886429
1981-12-21,0.07493406534194946,0.07536223661022515,0.07493406534194946,0.07536223661022515
1981-12-22,0.07621856033802032,0.0766467258157216,0.07621856033802032,0.07621856033802032
1981-12-23,0.07450593262910843,0.07493409836906736,0.07450593262910843,0.07493409836906736
1981-12-24,0.07493406534194946,0.07536223661022515,0.07493406534194946,0.07493406534194946
1981-12-28,0.0715087354183197,0.07236506666017091,0.0715087354183197,0.07236506666017091
1981-12-29,0.07279322296380997,0.07364955974582925,0.07279322296380997,0.07279322296380997
1981-12-30,0.07579042762517929,0.07621859903730999,0.07579042762517929,0.07579042762517929
1981-12-31,0.07579042762517929,0.07621859903730999,0.07579042762517929,0.07579042762517929
1982-01-04,0.07536225020885468,0.07579041583735975,0.07536225020885468,0.07579041583735975
1982-01-05,0.0715087354183197,0.07236506666017091,0.0715087354183197,0.07236506666017091
1982-01-06,0.07065236568450928,0.0710805311068132,0.07065236568450928,0.0710805311068132
1982-01-07,0.06508540362119675,0.06594250619259995,0.06508540362119675,0.06594250619259995
1982-01-08,0.06808336824178696,0.06851153374108006,0.06808336824178696,0.06808336824178696
1982-01-11,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06422908731357838
1982-01-12,0.061660077422857285,0.06208824294637561,0.061660077422857285,0.06208824294637561
1982-01-13,0.06123194471001625,0.061660116219974005,0.061231944710016244,0.061660116219974005
1982-01-14,0.06422910839319229,0.06465727405455572,0.06422910839319229,0.06422910839319229
1982-01-15,0.06851155310869217,0.06936789006638691,0.06851155310869217,0.06851155310869217
1982-01-18,0.06979604065418243,0.07065237735729803,0.06979604065418243,0.06979604065418243
1982-01-19,0.06808336824178696,0.06893970495740279,0.06808336824178696,0.06893970495740279
1982-01-20,0.0693679004907608,0.06979607189246793,0.0693679004907608,0.0693679004907608
1982-01-21,0.07065236568450928,0.0710805311068132,0.07065236568450928,0.07065236568450928
1982-01-22,0.07108055800199509,0.07150872930333738,0.07108055800199509,0.07108055800199509
1982-01-25,0.068939708173275,0.069367873692541,0.068939708173275,0.069367873692541
1982-01-26,0.06637068837881088,0.0672270250114422,0.06637068837881088,0.0672270250114422
1982-01-27,0.06679888069629669,0.06765521767325924,0.06679888069629669,0.06679888069629669
1982-01-28,0.068939708173275,0.069367873692541,0.068939708173275,0.068939708173275
1982-01-29,0.06979604065418243,0.07022420614722547,0.06979604065418243,0.06979604065418243
1982-02-01,0.068939708173275,0.06979604492883687,0.068939708173275,0.06979604492883687
1982-02-02,0.0693679004907608,0.07022423757714298,0.0693679004907608,0.0693679004907608
1982-02-03,0.0693679004907608,0.06979607189246793,0.0693679004907608,0.0693679004907608
1982-02-04,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06808337699801352
1982-02-05,0.06765520572662354,0.06808337699801352,0.06765520572662354,0.06765520572662354
1982-02-08,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06380091910169232
1982-02-09,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06337275356054306
1982-02-10,0.06422910839319229,0.06465727405455572,0.06422910839319229,0.06422910839319229
1982-02-11,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06380091910169232
1982-02-12,0.06422910839319229,0.06465727405455572,0.06422910839319229,0.06422910839319229
1982-02-16,0.06294457614421844,0.063372747360508,0.06294457614421844,0.063372747360508
1982-02-17,0.06380091607570648,0.06422908731357838,0.06380091607570648,0.06380091607570648
1982-02-18,0.06465726345777512,0.06508543476599665,0.06465726345777512,0.06465726345777512
1982-02-19,0.06422910839319229,0.06465727405455572,0.06422910839319229,0.06465727405455572
1982-02-22,0.06337275356054306,0.06380091910169232,0.06337275356054306,0.06380091910169232
1982-02-23,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.0629445941519696
1982-02-24,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1982-02-25,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.0629445941519696
1982-02-26,0.06251642853021622,0.0629445941519696,0.06251642853021622,0.06251642853021622
1982-03-01,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1982-03-02,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1982-03-03,0.06294457614421844,0.063372747360508,0.06294457614421844,0.06294457614421844
1982-03-04,0.061660077422857285,0.06208824294637561,0.061660077422857285,0.06208824294637561
1982-03-05,0.056950245052576065,0.057378410703705786,0.056950245052576065,0.057378410703705786
1982-03-08,0.05609387904405594,0.056522044473910425,0.05609387904405594,0.056522044473910425
1982-03-09,0.056522056460380554,0.05695022769806478,0.05652205646038055,0.05652205646038055
1982-03-10,0.055665720254182816,0.05609389149611402,0.055665720254182816,0.05609389149611402
1982-03-11,0.055665720254182816,0.05652205702101526,0.055665720254182816,0.055665720254182816
1982-03-12,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05266776979616563
1982-03-15,0.051811449229717255,0.05223962058211217,0.051811449229717255,0.05223962058211217
1982-03-16,0.050955113023519516,0.051383284382481825,0.050955113023519516,0.051383284382481825
1982-03-17,0.048386089503765106,0.0488142607519631,0.048386089503765106,0.0488142607519631
1982-03-18,0.05223960429430008,0.05266776979616563,0.05223960429430008,0.05223960429430008
1982-03-19,0.056950245052576065,0.057378410703705786,0.056950245052576065,0.056950245052576065
1982-03-22,0.06123194471001625,0.061660116219974005,0.061231944710016244,0.061231944710016244
1982-03-23,0.06037559360265732,0.060803765014716536,0.06037559360265732,0.060803765014716536
1982-03-24,0.056950245052576065,0.057378410703705786,0.056950245052576065,0.057378410703705786
1982-03-25,0.056522056460380554,0.05695022769806478,0.05652205646038055,0.05695022769806478
