Price,Close,High,Low,Open,Volume
Ticker,^XOI,^XOI,^XOI,^XOI,^XOI
Date,,,,,
1984-03-14,109.94999694824219,110.83000183105469,109.7699966430664,110.83000183105469,66000
1984-03-15,110.87000274658203,111.0999984741211,109.55000305175781,109.94999694824219,49000
1984-03-16,112.1500015258789,112.66999816894531,110.87000274658203,110.87000274658203,78000
1984-03-19,111.41999816894531,112.1500015258789,110.7300033569336,112.1500015258789,41300
1984-03-20,112.69000244140625,113.01000213623047,111.4000015258789,111.41000366210938,51800
1984-03-21,112.83999633789062,113.23999786376953,112.2300033569336,112.69000244140625,51900
1984-03-22,112.2300033569336,112.95999908447266,111.81999969482422,112.83999633789062,44200
1984-03-23,113.04000091552734,113.04000091552734,111.98999786376953,112.2300033569336,45300
1984-03-26,113.20999908447266,113.37000274658203,112.87999725341797,113.04000091552734,41600
1984-03-27,114.55000305175781,114.58000183105469,113.16000366210938,113.20999908447266,49200
1984-03-28,116.08999633789062,116.08999633789062,114.55000305175781,114.55000305175781,71100
1984-03-29,115.58999633789062,116.70999908447266,115.4800033569336,116.08999633789062,52700
1984-03-30,115.9800033569336,116.13999938964844,115.31999969482422,115.58999633789062,50500
1984-04-02,115.66999816894531,116.72000122070312,115.4800033569336,115.9800033569336,51400
1984-04-03,115.95999908447266,116.18000030517578,115.4800033569336,115.66999816894531,47100
1984-04-04,116.2699966430664,116.55999755859375,115.77999877929688,115.95999908447266,53400
1984-04-05,114.83999633789062,116.68000030517578,114.7300033569336,116.2699966430664,63700
1984-04-06,115.22000122070312,115.2300033569336,114.23999786376953,114.83999633789062,64700
1984-04-09,115.4800033569336,115.9000015258789,114.9800033569336,115.22000122070312,60100
1984-04-10,116.06999969482422,116.4000015258789,115.41000366210938,115.4800033569336,61100
1984-04-11,116.38999938964844,116.69999694824219,116.06999969482422,116.06999969482422,64400
1984-04-12,118.41000366210938,118.5,116.20999908447266,116.38999938964844,68400
1984-04-13,118.55999755859375,119.41000366210938,118.0999984741211,118.41000366210938,62800
1984-04-16,119.33000183105469,119.43000030517578,117.91000366210938,118.55000305175781,52700
1984-04-17,119.55999755859375,119.97000122070312,119.27999877929688,119.33000183105469,59700
1984-04-18,118.73999786376953,119.55999755859375,118.54000091552734,119.55999755859375,61200
1984-04-19,118.94999694824219,118.95999908447266,118.02999877929688,118.73999786376953,56400
1984-04-23,118.27999877929688,118.94999694824219,118.22000122070312,118.94999694824219,51200
1984-04-24,119.5999984741211,119.75,118.12000274658203,118.27999877929688,54800
1984-04-25,120.37999725341797,120.37999725341797,119.30000305175781,119.5999984741211,56700
1984-04-26,121.43000030517578,121.66999816894531,120.37000274658203,120.37999725341797,64100
1984-04-27,121.23999786376953,121.79000091552734,121.0199966430664,121.43000030517578,67100
1984-04-30,120.9000015258789,121.43000030517578,120.61000061035156,121.23999786376953,51600
1984-05-01,120.70999908447266,120.97000122070312,120.19999694824219,120.9000015258789,63300
1984-05-02,120.11000061035156,120.72000122070312,120.08999633789062,120.70999908447266,66200
1984-05-03,119.55000305175781,120.12000274658203,119.38999938964844,120.11000061035156,72800
1984-05-04,118.56999969482422,119.6500015258789,118.41999816894531,119.55000305175781,68000
1984-05-07,118.94999694824219,119.04000091552734,118.37000274658203,118.56999969482422,49100
1984-05-08,119.33000183105469,119.55000305175781,118.27999877929688,118.94999694824219,53200
1984-05-09,119.95999908447266,120.91999816894531,119.22000122070312,119.33000183105469,53100
1984-05-10,120.01000213623047,120.29000091552734,119.63999938964844,119.95999908447266,63300
1984-05-11,119.19999694824219,120.01000213623047,118.41999816894531,120.01000213623047,59700
1984-05-14,118.31999969482422,119.18000030517578,118.16000366210938,119.18000030517578,62300
1984-05-15,119.52999877929688,119.52999877929688,118.25,118.31999969482422,58900
1984-05-16,120.11000061035156,120.55000305175781,119.52999877929688,119.52999877929688,56700
1984-05-17,120.08999633789062,120.81999969482422,119.66000366210938,120.11000061035156,69300
1984-05-18,120.33999633789062,120.7699966430664,119.9800033569336,120.08999633789062,61500
1984-05-21,119.4800033569336,120.55000305175781,119.43000030517578,120.33999633789062,56600
1984-05-22,119.2300033569336,119.4800033569336,118.68000030517578,119.4800033569336,53800
1984-05-23,118.16999816894531,118.87999725341797,118.06999969482422,118.87999725341797,49900
1984-05-24,115.87000274658203,118.16999816894531,115.62999725341797,118.16999816894531,60500
1984-05-25,116.66000366210938,116.69000244140625,115.55999755859375,115.87000274658203,50000
1984-05-29,116.45999908447266,117.12999725341797,116.2300033569336,116.66000366210938,51400
1984-05-30,114.88999938964844,116.45999908447266,114.8499984741211,116.45999908447266,74300
1984-05-31,114.05000305175781,114.95999908447266,113.30999755859375,114.88999938964844,51700
1984-06-01,115.38999938964844,115.4000015258789,114.05000305175781,114.05000305175781,73500
1984-06-04,115.33000183105469,116.08000183105469,115.2699966430664,115.38999938964844,60700
1984-06-05,114.51000213623047,115.33999633789062,114.41000366210938,115.33000183105469,50200
1984-06-06,116.47000122070312,116.55000305175781,114.51000213623047,114.51000213623047,50900
1984-06-07,116.12000274658203,116.47000122070312,115.81999969482422,116.47000122070312,52100
1984-06-08,116.54000091552734,116.5999984741211,115.95999908447266,116.12000274658203,43000
1984-06-11,115.87999725341797,116.54000091552734,115.77999877929688,116.54000091552734,42000
1984-06-12,114.58999633789062,115.91000366210938,114.3499984741211,115.87999725341797,35800
1984-06-13,113.7699966430664,114.87999725341797,113.73999786376953,114.58999633789062,39300
1984-06-14,112.3499984741211,113.87999725341797,112.19000244140625,113.7699966430664,40400
1984-06-15,109.98999786376953,112.37000274658203,109.98999786376953,112.3499984741211,53800
1984-06-18,110.95999908447266,111.22000122070312,109.13999938964844,109.98999786376953,53600
1984-06-19,110.87000274658203,111.4800033569336,110.7300033569336,110.95999908447266,65900
1984-06-20,111.98999786376953,112.26000213623047,109.4800033569336,110.87000274658203,52500
1984-06-21,111.69000244140625,112.4800033569336,111.25,111.98999786376953,61100
1984-06-22,111.37999725341797,112.33000183105469,111.2300033569336,111.69000244140625,50600
1984-06-25,110.95999908447266,111.52999877929688,110.87000274658203,111.37999725341797,43700
1984-06-26,110.4000015258789,111.05000305175781,110.25,110.95999908447266,48600
1984-06-27,110.1500015258789,110.73999786376953,109.9000015258789,110.4000015258789,40200
1984-06-28,111.22000122070312,111.55000305175781,110.1500015258789,110.1500015258789,48700
1984-06-29,111.83000183105469,112.4000015258789,111.22000122070312,111.22000122070312,58500
1984-07-02,112.20999908447266,112.20999908447266,111.45999908447266,111.83000183105469,38100
1984-07-03,112.0199966430664,112.2300033569336,111.7300033569336,112.20999908447266,43400
1984-07-05,111.62999725341797,112.38999938964844,111.61000061035156,112.0199966430664,40900
1984-07-06,111.51000213623047,111.62999725341797,111.06999969482422,111.62999725341797,44500
1984-07-09,111.91999816894531,112.08000183105469,110.61000061035156,111.51000213623047,47400
1984-07-10,110.76000213623047,111.91999816894531,110.66999816894531,111.91999816894531,55200
1984-07-11,109.44999694824219,110.76000213623047,109.33000183105469,110.76000213623047,61400
1984-07-12,108.73999786376953,109.5199966430664,108.31999969482422,109.44999694824219,57600
1984-07-13,110.37000274658203,110.79000091552734,108.79000091552734,108.79000091552734,47500
1984-07-16,111.26000213623047,111.2699966430664,110.12999725341797,110.37000274658203,43700
1984-07-17,111.56999969482422,111.69000244140625,110.83000183105469,111.25,57000
1984-07-18,111.13999938964844,111.56999969482422,110.95999908447266,111.56999969482422,53100
1984-07-19,110.86000061035156,111.16000366210938,110.30000305175781,111.13999938964844,43800
1984-07-20,110.33000183105469,110.87999725341797,109.73999786376953,110.86000061035156,49500
1984-07-23,109.2699966430664,110.33000183105469,108.56999969482422,110.33000183105469,52800
1984-07-24,108.69999694824219,109.58999633789062,108.6500015258789,109.2699966430664,56400
1984-07-25,108.9800033569336,109.30000305175781,108.05000305175781,108.69999694824219,59600
1984-07-26,108.87000274658203,109.31999969482422,108.75,108.9800033569336,60500
1984-07-27,107.22000122070312,108.87000274658203,107.16000366210938,108.87000274658203,56500
1984-07-30,105.69999694824219,107.2300033569336,105.69999694824219,107.22000122070312,41000
1984-07-31,104.22000122070312,105.69999694824219,103.77999877929688,105.69999694824219,69900
1984-08-01,106.81999969482422,106.81999969482422,104.1500015258789,104.22000122070312,77000
1984-08-02,106.44999694824219,107.06999969482422,106.26000213623047,106.81999969482422,92800
1984-08-03,108.22000122070312,108.37999725341797,106.44999694824219,106.44999694824219,141000
1984-08-06,108.5,109.86000061035156,107.9800033569336,108.22000122070312,146800
1984-08-07,109.36000061035156,109.62000274658203,107.08999633789062,108.5,77200
1984-08-08,111.2300033569336,112.12000274658203,109.36000061035156,109.36000061035156,97700
1984-08-09,114.0999984741211,114.30999755859375,111.05000305175781,111.2300033569336,86900
1984-08-10,113.83999633789062,115.94000244140625,113.76000213623047,114.0999984741211,100600
1984-08-13,114.11000061035156,114.11000061035156,112.97000122070312,113.83999633789062,54000
1984-08-14,113.94999694824219,114.4000015258789,113.70999908447266,114.11000061035156,65500
1984-08-15,113.05000305175781,114.04000091552734,112.91999816894531,113.94999694824219,70500
1984-08-16,113.27999877929688,113.77999877929688,112.9000015258789,113.05000305175781,67300
1984-08-17,113.08999633789062,113.69999694824219,112.98999786376953,113.27999877929688,60800
1984-08-20,113.79000091552734,113.79000091552734,112.79000091552734,113.08999633789062,54000
1984-08-21,116.08999633789062,116.2699966430664,113.6500015258789,113.79000091552734,69900
1984-08-22,116.13999938964844,117.05999755859375,115.88999938964844,116.08999633789062,74600
1984-08-23,116.11000061035156,116.63999938964844,116.0199966430664,116.13999938964844,57100
1984-08-24,116.69000244140625,116.80000305175781,116.11000061035156,116.11000061035156,62400
1984-08-27,116.55999755859375,116.69000244140625,115.79000091552734,116.69000244140625,45700
1984-08-28,118.0,118.08999633789062,116.30999755859375,116.55999755859375,62400
1984-08-29,118.80999755859375,118.98999786376953,117.97000122070312,118.0,55000
1984-08-30,118.48999786376953,119.37000274658203,118.45999908447266,118.80999755859375,51000
1984-08-31,117.70999908447266,118.48999786376953,117.29000091552734,118.48999786376953,49700
1984-09-04,116.7300033569336,117.70999908447266,116.55999755859375,117.70999908447266,50800
1984-09-05,116.6500015258789,116.7699966430664,116.27999877929688,116.6500015258789,58000
1984-09-06,117.41999816894531,117.55000305175781,116.6500015258789,116.6500015258789,55900
1984-09-07,116.62000274658203,117.73999786376953,116.56999969482422,117.41999816894531,53200
1984-09-10,116.91000366210938,117.56999969482422,115.83000183105469,116.62000274658203,44700
1984-09-11,117.12999725341797,118.27999877929688,116.91000366210938,116.91000366210938,56900
1984-09-12,118.20999908447266,118.29000091552734,116.9800033569336,117.12999725341797,74400
1984-09-13,120.06999969482422,120.41000366210938,118.0999984741211,118.20999908447266,73100
1984-09-14,119.94000244140625,120.69000244140625,119.5199966430664,120.06999969482422,84800
1984-09-17,119.55999755859375,119.94000244140625,119.16000366210938,119.94000244140625,56800
1984-09-18,118.70999908447266,119.55999755859375,118.70999908447266,119.55999755859375,65500
1984-09-19,119.38999938964844,120.4000015258789,118.43000030517578,118.70999908447266,67100
1984-09-20,119.45999908447266,119.62000274658203,119.08000183105469,119.38999938964844,62500
1984-09-21,117.44000244140625,120.02999877929688,117.44000244140625,119.45999908447266,70100
1984-09-24,117.55000305175781,117.95999908447266,117.26000213623047,117.44000244140625,45900
1984-09-25,118.87000274658203,119.20999908447266,117.37999725341797,117.54000091552734,59700
1984-09-26,120.30999755859375,121.02999877929688,118.83000183105469,118.87000274658203,52900
1984-09-27,120.61000061035156,121.08999633789062,120.30999755859375,120.30999755859375,40800
1984-09-28,120.38999938964844,120.88999938964844,120.2300033569336,120.61000061035156,60800
1984-10-01,120.08000183105469,120.48999786376953,119.76000213623047,120.38999938964844,43200
1984-10-02,119.76000213623047,120.33999633789062,119.63999938964844,120.08000183105469,50400
1984-10-03,119.0999984741211,119.9800033569336,119.05000305175781,119.76000213623047,58000
1984-10-04,119.45999908447266,119.72000122070312,119.06999969482422,119.0999984741211,61000
1984-10-05,119.11000061035156,119.88999938964844,119.04000091552734,119.45999908447266,48500
1984-10-08,119.08999633789062,119.19999694824219,118.83999633789062,119.11000061035156,34600
1984-10-09,118.51000213623047,119.2300033569336,118.47000122070312,119.08999633789062,52100
1984-10-10,118.37000274658203,118.55999755859375,117.52999877929688,118.51000213623047,53400
1984-10-11,119.02999877929688,119.05000305175781,118.3499984741211,118.37000274658203,61300
1984-10-12,119.38999938964844,119.7699966430664,119.01000213623047,119.02999877929688,50600
1984-10-15,119.88999938964844,120.13999938964844,119.12000274658203,119.38999938964844,60600
1984-10-16,117.66000366210938,119.88999938964844,117.37999725341797,119.88999938964844,52600
1984-10-17,113.4000015258789,117.66000366210938,113.33999633789062,117.66000366210938,63400
1984-10-18,113.37999725341797,113.41000366210938,110.79000091552734,113.4000015258789,71400
1984-10-19,112.18000030517578,119.43000030517578,110.9000015258789,119.41000366210938,85300
1984-10-22,118.30000305175781,118.70999908447266,117.0,118.22000122070312,49900
1984-10-23,119.30000305175781,119.68000030517578,118.30000305175781,118.30000305175781,52500
1984-10-24,120.54000091552734,120.54000091552734,119.11000061035156,119.30000305175781,70700
1984-10-25,121.3499984741211,122.33000183105469,120.48999786376953,120.54000091552734,60700
1984-10-26,121.7300033569336,121.76000213623047,120.76000213623047,121.3499984741211,50900
1984-10-29,120.22000122070312,121.7300033569336,120.16000366210938,121.7300033569336,44400
1984-10-30,121.48999786376953,122.02999877929688,119.88999938964844,120.22000122070312,55300
1984-10-31,121.79000091552734,122.11000061035156,121.16000366210938,121.48999786376953,54500
1984-11-01,123.7300033569336,123.76000213623047,121.79000091552734,121.79000091552734,56200
1984-11-02,123.45999908447266,123.91999816894531,123.31999969482422,123.7300033569336,53200
1984-11-05,123.88999938964844,124.08000183105469,123.16000366210938,123.45999908447266,62800
1984-11-06,125.56999969482422,125.56999969482422,123.88999938964844,123.88999938964844,72600
1984-11-07,125.05000305175781,125.58999633789062,123.88999938964844,125.56999969482422,71800
1984-11-08,125.73999786376953,125.73999786376953,124.51000213623047,125.05000305175781,59800
1984-11-09,124.62000274658203,125.83999633789062,124.41000366210938,125.13999938964844,54500
1984-11-12,123.83999633789062,124.6500015258789,123.37999725341797,124.62000274658203,41500
1984-11-13,122.87000274658203,123.88999938964844,122.48999786376953,123.83999633789062,51100
1984-11-14,123.23999786376953,123.56999969482422,122.6500015258789,122.87000274658203,49000
1984-11-15,125.43000030517578,125.43000030517578,123.22000122070312,123.23999786376953,53700
1984-11-16,124.30000305175781,125.62000274658203,124.0,125.43000030517578,67600
1984-11-19,122.88999938964844,124.30000305175781,122.77999877929688,124.30000305175781,65500
1984-11-20,123.48999786376953,123.69999694824219,122.69999694824219,122.88999938964844,59600
1984-11-21,123.45999908447266,123.68000030517578,122.30000305175781,123.48999786376953,56300
1984-11-23,123.54000091552734,123.88999938964844,123.30000305175781,123.45999908447266,45300
1984-11-26,120.54000091552734,123.54000091552734,120.37999725341797,123.54000091552734,96200
1984-11-27,120.54000091552734,121.37999725341797,119.41000366210938,120.54000091552734,61500
1984-11-28,119.87000274658203,121.23999786376953,119.6500015258789,120.54000091552734,54200
1984-11-29,119.83999633789062,120.25,119.62000274658203,119.87000274658203,62100
1984-11-30,119.91999816894531,120.16000366210938,119.3499984741211,119.83999633789062,67200
1984-12-03,119.80999755859375,119.91999816894531,119.05999755859375,119.91999816894531,62000
1984-12-04,121.37999725341797,121.48999786376953,119.76000213623047,119.80999755859375,81300
1984-12-05,121.6500015258789,122.48999786376953,120.80999755859375,121.37999725341797,63000
1984-12-06,122.94999694824219,123.51000213623047,121.62000274658203,121.6500015258789,58000
1984-12-07,123.68000030517578,124.56999969482422,122.88999938964844,122.94999694824219,54300
1984-12-10,123.80999755859375,124.13999938964844,122.88999938964844,123.68000030517578,60600
1984-12-11,122.30000305175781,123.83999633789062,122.2699966430664,123.80999755859375,57800
1984-12-12,122.0,122.62000274658203,121.91999816894531,122.30000305175781,63100
1984-12-13,120.37999725341797,122.0,120.11000061035156,122.0,61300
1984-12-14,120.37999725341797,120.91999816894531,120.02999877929688,120.37999725341797,69800
1984-12-17,120.87000274658203,120.91999816894531,120.05999755859375,120.37999725341797,70400
1984-12-18,121.23999786376953,121.37999725341797,120.0,120.87000274658203,119200
1984-12-19,118.0,121.30000305175781,117.79000091552734,121.23999786376953,116800
